what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui",1354734542202
started,bundle,org.eclipse.mylyn.team.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.team.ui",1354734542227
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1354734542237
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1354734542245
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1354734542355
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1354734542369
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1354734542380
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1354734542391
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1354734542398
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1354734542398
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1354734542405
started,bundle,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.ide",1354734542413
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1354734542427
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1354734542433
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1354734542448
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1354734542454
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1354734542455
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1354734542478
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1354734542485
started,bundle,org.eclipse.wb.discovery.core,1.0.0.r37x201106081733,"org.eclipse.wb.discovery.core",1354734542495
os,sysinfo,,,"win32",1354734542500
arch,sysinfo,,,"x86_64",1354734542500
ws,sysinfo,,,"win32",1354734542500
locale,sysinfo,,,"en_US",1354734542500
processors,sysinfo,,,"2",1354734542500
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1354734542500
java.runtime.version,sysinfo,,,"1.7.0_04-b22",1354734542500
java.specification.name,sysinfo,,,"Java Platform API Specification",1354734542500
java.specification.vendor,sysinfo,,,"Oracle Corporation",1354734542500
java.specification.version,sysinfo,,,"1.7",1354734542500
java.vendor,sysinfo,,,"Oracle Corporation",1354734542500
java.version,sysinfo,,,"1.7.0_04",1354734542500
java.vm.info,sysinfo,,,"mixed mode",1354734542500
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1354734542500
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1354734542500
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1354734542500
java.vm.specification.version,sysinfo,,,"1.7",1354734542500
java.vm.vendor,sysinfo,,,"Oracle Corporation",1354734542500
java.vm.version,sysinfo,,,"23.0-b21",1354734542500
started,bundle,org.eclipse.m2e.usagedata,1.0.0.20110607-2117,"org.eclipse.m2e.usagedata",1354734542543
started,bundle,org.eclipse.wb.discovery.ui,1.0.0.r37x201106081733,"org.eclipse.wb.discovery.ui",1354734542871
opened,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1354734542974
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354734921409
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354734961824
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354734983712
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354735054889
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354735055011
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1354735058691
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1354735059159
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354735059487
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354735062139
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354735063287
error,log,,,"Problems occurred refreshing the selected resources.",1354735063369
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354735064922
started,bundle,org.eclipse.compare,3.5.200.I20110525-0800,"org.eclipse.compare",1354735069385
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1354735072315
started,bundle,org.eclipse.wst.validation.ui,1.2.204.v201004150700,"org.eclipse.wst.validation.ui",1354735072327
started,bundle,org.eclipse.wst.validation,1.2.300.v201104190230,"org.eclipse.wst.validation",1354735072339
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1354735072423
started,bundle,org.eclipse.wst.common.frameworks,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks",1354735072552
started,bundle,org.eclipse.wst.xml.core,1.1.600.v201104251227,"org.eclipse.wst.xml.core",1354735072625
started,bundle,org.eclipse.wst.dtd.core,1.1.500.v201103300335,"org.eclipse.wst.dtd.core",1354735072637
started,bundle,org.eclipse.wst.xsd.core,1.1.600.v201104070312,"org.eclipse.wst.xsd.core",1354735072641
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354735072668
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354735073844
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354735076417
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354735078062
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1354735078072
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1354735078072
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354735081000
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354735104469
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1354735104475
started,bundle,org.eclipse.wst.server.core,1.1.302.v20110518,"org.eclipse.wst.server.core",1354735104989
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354735111376
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354735124617
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1354735124625
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1354735128726
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354735129001
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354735129057
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1354735134137
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1354735194303
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1354735220140
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1354735221151
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354735232953
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354735252561
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354735252574
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354735255848
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1354735262860
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1354735265617
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1354735285222
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1354735285700
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1354735285734
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1354735285768
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1354735285802
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1354735285835
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1354735285871
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1354735285904
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1354735285939
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1354735285977
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1354735286006
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1354735286040
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1354735286074
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1354735286357
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1354735286519
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1354735286681
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1354735286881
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.smartEnter",1354735359265
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354735374545
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354735377113
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1354735377164
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354735412729
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354735412859
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1354735421827
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1354735448999
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.smartEnter",1354735458558
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1354735459976
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1354735480818
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1354735510935
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1354735520826
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1354735520832
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1354735521986
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.smartEnter",1354735536412
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354735555765
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354735568600
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1354735580698
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1354735616844
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1354735617133
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1354735617333
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1354735617533
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1354735617695
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1354735617857
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1354735618042
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1354735618189
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1354735618351
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1354735618513
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1354735618713
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1354735618875
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1354735619037
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1354735619199
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1354735619399
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1354735619675
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1354735641546
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1354735694010
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354735740702
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354735771466
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1354735978526
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1354736120248
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1354736121215
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1354736121374
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354736127033
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354736128306
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1354736132322
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1354736143157
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1354736172340
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1354736185153
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1354736190592
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1354736193262
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1354736199274
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354736210435
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354736217718
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.smartEnter",1354736239241
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.smartEnter",1354736256139
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1354736263276
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354736268376
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354736271436
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1354736323325
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1354736339922
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1354736340403
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1354736340438
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1354736340471
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1354736340504
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1354736340538
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1354736340574
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1354736340705
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1354736340905
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1354736341105
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1354736349205
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354736350861
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354736359034
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1354736397758
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1354736397863
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1354736403352
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354736411870
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354736425549
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1354736466290
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354736486311
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354736488496
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.smartEnter",1354736517903
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1354736520087
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354736527093
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354736530062
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1354736568059
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354736568841
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354736576772
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1354736618451
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354736623438
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354736625821
started,bundle,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui",1354736631077
started,bundle,org.eclipse.jdt.debug,3.7.0.v20110509,"org.eclipse.jdt.debug",1354736632046
started,bundle,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui",1354736632347
started,bundle,org.eclipse.m2e.launching,1.0.0.20110607-2117,"org.eclipse.m2e.launching",1354736633288
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354736633885
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1354736637374
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354736637397
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1354736637411
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1354736644990
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354736702557
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354736719198
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354736719957
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354736819478
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1354736819491
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354736821291
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354737012677
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1354737024300
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354737024544
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354737026296
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354737027293
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354737030514
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1354737030527
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1354737054769
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354737058504
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354737060107
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354737060934
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354737080182
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1354737105787
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354737109577
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354737110338
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354737112093
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354737113011
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354737118738
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354737121992
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1354737122004
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1354737151605
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1354737175411
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354737181252
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354737182127
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354737184282
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354737187546
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1354737187559
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1354737192948
